date,city,latitude,longitude,temperature_c,humidity_percent,wind_speed_mps,day_of_week,hour,is_weekend,day_of_year,pm25
25/10/2019,Montgomery,32.3777,-86.3,21.97,79.5,4,4,0,0,298,11.77
26/10/2019,Montgomery,32.3777,-86.3,21.58,79,6.5,5,0,1,299,11.45
27/10/2019,Montgomery,32.3777,-86.3,15.86,36.2,0.6,6,0,1,300,13.37
28/10/2019,Montgomery,32.3777,-86.3,11.01,62.3,6,0,0,0,301,11.77
29/10/2019,Montgomery,32.3777,-86.3,6.12,51.2,5.7,1,0,0,302,7.11
30/10/2019,Montgomery,32.3777,-86.3,21.86,31.6,0.9,2,0,0,303,7.51
31/10/2019,Montgomery,32.3777,-86.3,18.8,85.2,2,3,0,0,304,6.57
01/11/2019,Montgomery,32.3777,-86.3,6.84,48.9,1.6,4,0,0,305,13.11
02/11/2019,Montgomery,32.3777,-86.3,5.66,69.9,5.6,5,0,1,306,11.34
03/11/2019,Montgomery,32.3777,-86.3,15.03,53.8,1.7,6,0,1,307,13.85
04/11/2019,Montgomery,32.3777,-86.3,5.35,87.1,4.8,0,0,0,308,6.87
05/11/2019,Montgomery,32.3777,-86.3,19.14,84.7,8.2,1,0,0,309,5.15
06/11/2019,Montgomery,32.3777,-86.3,11.53,38.5,7.2,2,0,0,310,8.58
07/11/2019,Montgomery,32.3777,-86.3,13.75,59.3,9.2,3,0,0,311,9.33
08/11/2019,Montgomery,32.3777,-86.3,6.51,79.2,2.3,4,0,0,312,11.75
09/11/2019,Montgomery,32.3777,-86.3,5.59,42.9,6.9,5,0,1,313,14.82
10/11/2019,Montgomery,32.3777,-86.3,21.91,83.3,8,6,0,1,314,14.28
11/11/2019,Montgomery,32.3777,-86.3,20.74,65.2,8.4,0,0,0,315,7.15
12/11/2019,Montgomery,32.3777,-86.3,9.55,58.9,0.6,1,0,0,316,13.95
13/11/2019,Montgomery,32.3777,-86.3,19.67,34.4,6.7,2,0,0,317,8.79
14/11/2019,Montgomery,32.3777,-86.3,2.93,35.1,4.9,3,0,0,318,11.79
15/11/2019,Montgomery,32.3777,-86.3,10.89,30.2,2.7,4,0,0,319,8.39
16/11/2019,Montgomery,32.3777,-86.3,4.14,50.2,9.1,5,0,1,320,14.13
17/11/2019,Montgomery,32.3777,-86.3,16.7,82.6,9.3,6,0,1,321,6.82
18/11/2019,Montgomery,32.3777,-86.3,19.38,36.6,3.4,0,0,0,322,9.42
19/11/2019,Montgomery,32.3777,-86.3,4.12,36.5,7.2,1,0,0,323,5.32
20/11/2019,Montgomery,32.3777,-86.3,16.13,78.4,6.6,2,0,0,324,14.27
21/11/2019,Montgomery,32.3777,-86.3,19.51,36.6,8.3,3,0,0,325,7.69
22/11/2019,Montgomery,32.3777,-86.3,19.57,59.7,5.3,4,0,0,326,8.18
23/11/2019,Montgomery,32.3777,-86.3,18.02,47.3,2.2,5,0,1,327,11.03
24/11/2019,Montgomery,32.3777,-86.3,9.94,72.3,7.5,6,0,1,328,10.24
25/11/2019,Montgomery,32.3777,-86.3,15.94,79.5,2.4,0,0,0,329,14.8
26/11/2019,Montgomery,32.3777,-86.3,17.58,82.1,2.1,1,0,0,330,12.46
27/11/2019,Montgomery,32.3777,-86.3,20.91,47.1,5.1,2,0,0,331,12.24
28/11/2019,Montgomery,32.3777,-86.3,3.91,82.2,6.7,3,0,0,332,5.92
29/11/2019,Montgomery,32.3777,-86.3,21.6,51,3.5,4,0,0,333,8.88
30/11/2019,Montgomery,32.3777,-86.3,6.53,42.2,9.5,5,0,1,334,14.16
01/12/2019,Montgomery,32.3777,-86.3,7.35,88.3,7.5,6,0,1,335,10.87
02/12/2019,Montgomery,32.3777,-86.3,14.83,65.2,5.3,0,0,0,336,14.4
03/12/2019,Montgomery,32.3777,-86.3,7.49,42.4,1.6,1,0,0,337,7.74
04/12/2019,Montgomery,32.3777,-86.3,19.27,64.5,2.2,2,0,0,338,12.21
05/12/2019,Montgomery,32.3777,-86.3,3.64,52.6,4.3,3,0,0,339,13.29
06/12/2019,Montgomery,32.3777,-86.3,21.77,57.4,6,4,0,0,340,12.74
07/12/2019,Montgomery,32.3777,-86.3,20.28,41,9.7,5,0,1,341,13.84
08/12/2019,Montgomery,32.3777,-86.3,14.08,35.4,6.5,6,0,1,342,12.48
09/12/2019,Montgomery,32.3777,-86.3,5.43,55.4,5.7,0,0,0,343,12.62
10/12/2019,Montgomery,32.3777,-86.3,4.81,46.3,1.9,1,0,0,344,7.11
11/12/2019,Montgomery,32.3777,-86.3,7.8,39.1,3.3,2,0,0,345,11.22
12/12/2019,Montgomery,32.3777,-86.3,19.62,54.2,3.7,3,0,0,346,13.54
13/12/2019,Montgomery,32.3777,-86.3,12.29,86.7,7.1,4,0,0,347,8.43
14/12/2019,Montgomery,32.3777,-86.3,22.02,89.9,3.9,5,0,1,348,6.85
15/12/2019,Montgomery,32.3777,-86.3,16.97,42,9,6,0,1,349,11.45
16/12/2019,Montgomery,32.3777,-86.3,19.68,48.8,7.3,0,0,0,350,15.63
17/12/2019,Montgomery,32.3777,-86.3,9.66,47.9,2.6,1,0,0,351,7.9
18/12/2019,Montgomery,32.3777,-86.3,17.61,40.5,2.2,2,0,0,352,13.38
19/12/2019,Montgomery,32.3777,-86.3,23.33,84.6,2.5,3,0,0,353,12.89
20/12/2019,Montgomery,32.3777,-86.3,6.26,40.6,9.6,4,0,0,354,7.91
21/12/2019,Montgomery,32.3777,-86.3,15.59,39,9.3,5,0,1,355,9.83
22/12/2019,Montgomery,32.3777,-86.3,21.31,47.4,5.8,6,0,1,356,12.61
23/12/2019,Montgomery,32.3777,-86.3,21.14,51.3,1.1,0,0,0,357,6.03
24/12/2019,Montgomery,32.3777,-86.3,18.8,35.7,7.1,1,0,0,358,14.27
25/12/2019,Montgomery,32.3777,-86.3,20.92,35,3.7,2,0,0,359,9.95
26/12/2019,Montgomery,32.3777,-86.3,20.08,89.1,5.4,3,0,0,360,13.26
27/12/2019,Montgomery,32.3777,-86.3,8.97,41.9,5.4,4,0,0,361,15.65
28/12/2019,Montgomery,32.3777,-86.3,15.53,88.9,1.1,5,0,1,362,12.52
29/12/2019,Montgomery,32.3777,-86.3,9.8,84,4.3,6,0,1,363,12.34
30/12/2019,Montgomery,32.3777,-86.3,7.38,44,7.9,0,0,0,364,12.08
31/12/2019,Montgomery,32.3777,-86.3,6.46,81.4,4.8,1,0,0,365,11.18
01/01/2020,Montgomery,32.3777,-86.3,7.37,71.2,4.1,2,0,0,1,8.86
02/01/2020,Montgomery,32.3777,-86.3,6.29,54.4,7.1,3,0,0,2,9.95
03/01/2020,Montgomery,32.3777,-86.3,17.13,66.5,2.8,4,0,0,3,8.94
04/01/2020,Montgomery,32.3777,-86.3,14.29,89.4,6.7,5,0,1,4,16.93
05/01/2020,Montgomery,32.3777,-86.3,12.97,33.6,2.2,6,0,1,5,12.53
06/01/2020,Montgomery,32.3777,-86.3,12.34,39.1,4.3,0,0,0,6,11.64
07/01/2020,Montgomery,32.3777,-86.3,19.8,79.9,1.2,1,0,0,7,15.95
08/01/2020,Montgomery,32.3777,-86.3,20.16,56.2,9.2,2,0,0,8,14.71
09/01/2020,Montgomery,32.3777,-86.3,24.82,33.8,5.1,3,0,0,9,13.83
10/01/2020,Montgomery,32.3777,-86.3,18.75,82.4,3,4,0,0,10,16.22
11/01/2020,Montgomery,32.3777,-86.3,15.71,87,8.5,5,0,1,11,12.44
12/01/2020,Montgomery,32.3777,-86.3,11.74,80.7,8.3,6,0,1,12,10.36
13/01/2020,Montgomery,32.3777,-86.3,19.81,76.6,6.9,0,0,0,13,9.32
14/01/2020,Montgomery,32.3777,-86.3,7.33,81,6.5,1,0,0,14,16.07
15/01/2020,Montgomery,32.3777,-86.3,22.4,54.4,4.1,2,0,0,15,9.24
16/01/2020,Montgomery,32.3777,-86.3,6.76,48.1,7.4,3,0,0,16,16.25
17/01/2020,Montgomery,32.3777,-86.3,16.25,55.2,3.4,4,0,0,17,13.89
18/01/2020,Montgomery,32.3777,-86.3,9.4,82.6,4.9,5,0,1,18,7.46
19/01/2020,Montgomery,32.3777,-86.3,15.25,36.3,5.2,6,0,1,19,9.4
20/01/2020,Montgomery,32.3777,-86.3,16.94,31.7,1.1,0,0,0,20,7.08
21/01/2020,Montgomery,32.3777,-86.3,21.45,33.1,6,1,0,0,21,15.75
22/01/2020,Montgomery,32.3777,-86.3,6.62,56.6,1.1,2,0,0,22,14.61
23/01/2020,Montgomery,32.3777,-86.3,16,87.7,4.3,3,0,0,23,8.09
24/01/2020,Montgomery,32.3777,-86.3,9.88,35.3,1,4,0,0,24,15.78
25/01/2020,Montgomery,32.3777,-86.3,7.08,77.3,0.5,5,0,1,25,14.17
26/01/2020,Montgomery,32.3777,-86.3,11.9,89.2,3.6,6,0,1,26,12.84
27/01/2020,Montgomery,32.3777,-86.3,12.68,56.9,8.6,0,0,0,27,16.25
28/01/2020,Montgomery,32.3777,-86.3,18.29,35.1,8.5,1,0,0,28,16.82
29/01/2020,Montgomery,32.3777,-86.3,12.84,30.3,1.1,2,0,0,29,13.39
30/01/2020,Montgomery,32.3777,-86.3,16.91,62.7,6,3,0,0,30,12.8
31/01/2020,Montgomery,32.3777,-86.3,17.42,46.3,9.5,4,0,0,31,8.43
01/02/2020,Montgomery,32.3777,-86.3,13.56,72.9,4.5,5,0,1,32,9.81
02/02/2020,Montgomery,32.3777,-86.3,26.47,67.4,6.2,6,0,1,33,14.2
03/02/2020,Montgomery,32.3777,-86.3,12.46,69.1,1.3,0,0,0,34,14.96
04/02/2020,Montgomery,32.3777,-86.3,11.58,82.3,1.6,1,0,0,35,17.07
05/02/2020,Montgomery,32.3777,-86.3,25.13,63.1,7.1,2,0,0,36,16.71
06/02/2020,Montgomery,32.3777,-86.3,19.47,50.4,1.1,3,0,0,37,13.46
07/02/2020,Montgomery,32.3777,-86.3,25.8,80.6,9.6,4,0,0,38,11.4
08/02/2020,Montgomery,32.3777,-86.3,10.64,83,6.1,5,0,1,39,15.5
09/02/2020,Montgomery,32.3777,-86.3,11.57,80.2,4.4,6,0,1,40,12.17
10/02/2020,Montgomery,32.3777,-86.3,24.36,46.5,1.9,0,0,0,41,9.14
11/02/2020,Montgomery,32.3777,-86.3,13.46,50.4,7.7,1,0,0,42,11.52
12/02/2020,Montgomery,32.3777,-86.3,25.76,51.2,4.8,2,0,0,43,9.49
13/02/2020,Montgomery,32.3777,-86.3,25.64,85.3,7.2,3,0,0,44,9.77
14/02/2020,Montgomery,32.3777,-86.3,18.94,47.6,8.6,4,0,0,45,17.92
15/02/2020,Montgomery,32.3777,-86.3,11.3,70.6,8.3,5,0,1,46,12.19
16/02/2020,Montgomery,32.3777,-86.3,25.5,37.5,8.5,6,0,1,47,9.26
17/02/2020,Montgomery,32.3777,-86.3,16.41,79.5,7.6,0,0,0,48,10.01
18/02/2020,Montgomery,32.3777,-86.3,23.97,55.8,8.2,1,0,0,49,13.73
19/02/2020,Montgomery,32.3777,-86.3,19.66,89.7,8.9,2,0,0,50,12.01
20/02/2020,Montgomery,32.3777,-86.3,8.18,36.4,3.8,3,0,0,51,11.79
21/02/2020,Montgomery,32.3777,-86.3,16.28,78.7,5.6,4,0,0,52,15.2
22/02/2020,Montgomery,32.3777,-86.3,18.18,44.9,7.2,5,0,1,53,16.96
23/02/2020,Montgomery,32.3777,-86.3,23.02,76.8,7.5,6,0,1,54,14.82
24/02/2020,Montgomery,32.3777,-86.3,10.84,61.6,1,0,0,0,55,14.87
25/02/2020,Montgomery,32.3777,-86.3,16.37,57.9,2,1,0,0,56,10.69
26/02/2020,Montgomery,32.3777,-86.3,11.57,41,1.6,2,0,0,57,10.58
27/02/2020,Montgomery,32.3777,-86.3,12.83,73.8,9.4,3,0,0,58,12.25
28/02/2020,Montgomery,32.3777,-86.3,23.99,75.9,7.2,4,0,0,59,16.5
29/02/2020,Montgomery,32.3777,-86.3,21.46,57.8,5.9,5,0,1,60,9.25
01/03/2020,Montgomery,32.3777,-86.3,21.95,66.7,9.7,6,0,1,61,11.87
02/03/2020,Montgomery,32.3777,-86.3,10.94,59.9,3.1,0,0,0,62,9.33
03/03/2020,Montgomery,32.3777,-86.3,26.72,34.2,1.5,1,0,0,63,17.02
04/03/2020,Montgomery,32.3777,-86.3,24.4,64.3,0.9,2,0,0,64,16.83
05/03/2020,Montgomery,32.3777,-86.3,26.45,34.2,5.7,3,0,0,65,12.35
06/03/2020,Montgomery,32.3777,-86.3,24.01,80.2,5.4,4,0,0,66,17.24
07/03/2020,Montgomery,32.3777,-86.3,9.24,46.2,6.6,5,0,1,67,18.41
08/03/2020,Montgomery,32.3777,-86.3,13.76,59.7,9.8,6,0,1,68,16.93
09/03/2020,Montgomery,32.3777,-86.3,15.66,66.5,6.8,0,0,0,69,17.65
10/03/2020,Montgomery,32.3777,-86.3,14.31,72,8.7,1,0,0,70,10.67
11/03/2020,Montgomery,32.3777,-86.3,23.07,70.5,0.7,2,0,0,71,11.87
12/03/2020,Montgomery,32.3777,-86.3,11.49,34.2,4.5,3,0,0,72,15.29
13/03/2020,Montgomery,32.3777,-86.3,23.35,37.6,8.8,4,0,0,73,9.29
14/03/2020,Montgomery,32.3777,-86.3,13.95,81.7,7.4,5,0,1,74,15.4
15/03/2020,Montgomery,32.3777,-86.3,22.55,79.5,5.2,6,0,1,75,13.76
16/03/2020,Montgomery,32.3777,-86.3,22.56,46.1,9,0,0,0,76,18.75
17/03/2020,Montgomery,32.3777,-86.3,26.4,69.2,1.5,1,0,0,77,15.39
18/03/2020,Montgomery,32.3777,-86.3,21.41,89.3,6.1,2,0,0,78,18.1
19/03/2020,Montgomery,32.3777,-86.3,14.75,49.5,2.9,3,0,0,79,14.78
20/03/2020,Montgomery,32.3777,-86.3,8.63,33.6,1.7,4,0,0,80,9.95
21/03/2020,Montgomery,32.3777,-86.3,7.99,84.8,8.2,5,0,1,81,14.05
22/03/2020,Montgomery,32.3777,-86.3,27.42,62.4,7.2,6,0,1,82,12.65
23/03/2020,Montgomery,32.3777,-86.3,8.47,45,6.6,0,0,0,83,11.47
24/03/2020,Montgomery,32.3777,-86.3,7.8,40,8.6,1,0,0,84,14.18
25/03/2020,Montgomery,32.3777,-86.3,21.04,43.6,4.4,2,0,0,85,9.75
26/03/2020,Montgomery,32.3777,-86.3,26.22,41,9.2,3,0,0,86,10.77
27/03/2020,Montgomery,32.3777,-86.3,8.55,87.4,6.3,4,0,0,87,15.93
28/03/2020,Montgomery,32.3777,-86.3,16.29,77.2,4.8,5,0,1,88,11.17
29/03/2020,Montgomery,32.3777,-86.3,15.57,44.7,1.7,6,0,1,89,16.42
30/03/2020,Montgomery,32.3777,-86.3,22.18,42.9,8.2,0,0,0,90,14.6
31/03/2020,Montgomery,32.3777,-86.3,24.33,39.3,6.1,1,0,0,91,9.13
01/04/2020,Montgomery,32.3777,-86.3,21.63,32,8.2,2,0,0,92,12.42
02/04/2020,Montgomery,32.3777,-86.3,10.05,45.8,9.6,3,0,0,93,12.74
03/04/2020,Montgomery,32.3777,-86.3,22.8,47.1,3.5,4,0,0,94,14.56
04/04/2020,Montgomery,32.3777,-86.3,13.73,86.6,8,5,0,1,95,9.95
05/04/2020,Montgomery,32.3777,-86.3,14.39,32,2.6,6,0,1,96,17.43
06/04/2020,Montgomery,32.3777,-86.3,27.94,37.9,5.8,0,0,0,97,13.56
07/04/2020,Montgomery,32.3777,-86.3,12.21,42.5,4.8,1,0,0,98,16.78
08/04/2020,Montgomery,32.3777,-86.3,14.26,38.8,7.4,2,0,0,99,10.58
09/04/2020,Montgomery,32.3777,-86.3,17.9,31.2,7.5,3,0,0,100,16.16
10/04/2020,Montgomery,32.3777,-86.3,22.74,38.9,5.8,4,0,0,101,11.33
11/04/2020,Montgomery,32.3777,-86.3,17.27,55.4,6.8,5,0,1,102,10.98
12/04/2020,Montgomery,32.3777,-86.3,8.5,70.1,3.3,6,0,1,103,14.74
13/04/2020,Montgomery,32.3777,-86.3,27.76,59,8,0,0,0,104,12.09
14/04/2020,Montgomery,32.3777,-86.3,17.25,48.6,3.5,1,0,0,105,15.57
15/04/2020,Montgomery,32.3777,-86.3,18.86,31.8,1,2,0,0,106,17.95
16/04/2020,Montgomery,32.3777,-86.3,23.22,86.6,5,3,0,0,107,9.47
17/04/2020,Montgomery,32.3777,-86.3,13.35,43.4,8.1,4,0,0,108,11.92
18/04/2020,Montgomery,32.3777,-86.3,16.76,61.4,9.5,5,0,1,109,18.04
19/04/2020,Montgomery,32.3777,-86.3,14.06,30.8,9.2,6,0,1,110,15.38
20/04/2020,Montgomery,32.3777,-86.3,12.79,31.9,3.6,0,0,0,111,10.7
21/04/2020,Montgomery,32.3777,-86.3,21.08,68.7,1.6,1,0,0,112,15.22
22/04/2020,Montgomery,32.3777,-86.3,8.04,75.4,5.6,2,0,0,113,15.44
23/04/2020,Montgomery,32.3777,-86.3,23.3,47.5,9.3,3,0,0,114,11.02
24/04/2020,Montgomery,32.3777,-86.3,19.96,48.4,3,4,0,0,115,10.53
25/04/2020,Montgomery,32.3777,-86.3,14.76,87.4,3.7,5,0,1,116,9.83
26/04/2020,Montgomery,32.3777,-86.3,20.26,44.9,5.1,6,0,1,117,12.12
27/04/2020,Montgomery,32.3777,-86.3,12.02,41.3,1.9,0,0,0,118,12.36
28/04/2020,Montgomery,32.3777,-86.3,26.29,76.1,5.4,1,0,0,119,17.45
29/04/2020,Montgomery,32.3777,-86.3,11.05,80.3,5.5,2,0,0,120,13.69
30/04/2020,Montgomery,32.3777,-86.3,10.96,70.3,9,3,0,0,121,12.47
01/05/2020,Montgomery,32.3777,-86.3,16.49,58.8,8,4,0,0,122,11.88
02/05/2020,Montgomery,32.3777,-86.3,18.26,60.9,5.2,5,0,1,123,11.16
03/05/2020,Montgomery,32.3777,-86.3,14.04,47.4,7.7,6,0,1,124,17.26
04/05/2020,Montgomery,32.3777,-86.3,22.05,39.4,4,0,0,0,125,11.37
05/05/2020,Montgomery,32.3777,-86.3,21.87,57.8,4.3,1,0,0,126,12.77
06/05/2020,Montgomery,32.3777,-86.3,11.09,68.5,2.3,2,0,0,127,17.46
07/05/2020,Montgomery,32.3777,-86.3,15.67,70.5,1.4,3,0,0,128,14.53
08/05/2020,Montgomery,32.3777,-86.3,16.66,85.1,3.4,4,0,0,129,9.24
09/05/2020,Montgomery,32.3777,-86.3,17.66,77.4,6.1,5,0,1,130,9.09
10/05/2020,Montgomery,32.3777,-86.3,15.08,42.4,4.4,6,0,1,131,13.16
11/05/2020,Montgomery,32.3777,-86.3,23.93,85.5,4.9,0,0,0,132,10.96
12/05/2020,Montgomery,32.3777,-86.3,9.01,59.5,9.8,1,0,0,133,13.32
13/05/2020,Montgomery,32.3777,-86.3,23.08,54.9,9.1,2,0,0,134,15.7
14/05/2020,Montgomery,32.3777,-86.3,12.57,84.2,6.5,3,0,0,135,11.89
15/05/2020,Montgomery,32.3777,-86.3,21.61,45.5,7.5,4,0,0,136,14.18
16/05/2020,Montgomery,32.3777,-86.3,22.29,76.5,4.5,5,0,1,137,9.19
17/05/2020,Montgomery,32.3777,-86.3,13.29,89.8,9.2,6,0,1,138,19
18/05/2020,Montgomery,32.3777,-86.3,10.13,58.8,6.7,0,0,0,139,10.81
19/05/2020,Montgomery,32.3777,-86.3,12.21,64.3,9.2,1,0,0,140,16.83
20/05/2020,Montgomery,32.3777,-86.3,20.8,32.7,1.2,2,0,0,141,10.99
21/05/2020,Montgomery,32.3777,-86.3,18.27,74.4,5.9,3,0,0,142,10.25
22/05/2020,Montgomery,32.3777,-86.3,18.2,52.1,6.3,4,0,0,143,13.6
23/05/2020,Montgomery,32.3777,-86.3,12.68,72.1,9.8,5,0,1,144,13.96
24/05/2020,Montgomery,32.3777,-86.3,19.27,30.1,2.2,6,0,1,145,18.1
25/05/2020,Montgomery,32.3777,-86.3,7.62,82.6,7.6,0,0,0,146,16.4
26/05/2020,Montgomery,32.3777,-86.3,21.39,39.2,7.8,1,0,0,147,16.4
27/05/2020,Montgomery,32.3777,-86.3,20.26,81.8,9.2,2,0,0,148,13.24
28/05/2020,Montgomery,32.3777,-86.3,23.45,83.1,5.3,3,0,0,149,15.15
29/05/2020,Montgomery,32.3777,-86.3,24.92,34.8,5.6,4,0,0,150,9.97
30/05/2020,Montgomery,32.3777,-86.3,16.11,68.2,8.9,5,0,1,151,9.33
31/05/2020,Montgomery,32.3777,-86.3,19.06,89.6,2.1,6,0,1,152,16.36
01/06/2020,Montgomery,32.3777,-86.3,9.16,70.2,5.8,0,0,0,153,15.83
02/06/2020,Montgomery,32.3777,-86.3,10.67,45.9,6.1,1,0,0,154,12.32
03/06/2020,Montgomery,32.3777,-86.3,20.26,74.8,8.3,2,0,0,155,8.85
04/06/2020,Montgomery,32.3777,-86.3,21.39,73.1,9.1,3,0,0,156,11.28
05/06/2020,Montgomery,32.3777,-86.3,8.91,61.3,5.2,4,0,0,157,11.11
06/06/2020,Montgomery,32.3777,-86.3,6.94,59.5,2.2,5,0,1,158,14.01
07/06/2020,Montgomery,32.3777,-86.3,25.82,55.3,8.9,6,0,1,159,10.79
08/06/2020,Montgomery,32.3777,-86.3,13.1,67.2,8,0,0,0,160,11.09
09/06/2020,Montgomery,32.3777,-86.3,7.23,79,8.7,1,0,0,161,17.58
10/06/2020,Montgomery,32.3777,-86.3,12.48,83.5,4.3,2,0,0,162,13.31
11/06/2020,Montgomery,32.3777,-86.3,25.74,53.3,3.8,3,0,0,163,15.96
12/06/2020,Montgomery,32.3777,-86.3,15.08,74.2,7.9,4,0,0,164,14.73
13/06/2020,Montgomery,32.3777,-86.3,16.04,43.8,3.5,5,0,1,165,11.43
14/06/2020,Montgomery,32.3777,-86.3,12.3,83.3,7.7,6,0,1,166,14.38
15/06/2020,Montgomery,32.3777,-86.3,7.37,41.2,0.7,0,0,0,167,10.53
16/06/2020,Montgomery,32.3777,-86.3,6.79,67.7,5.6,1,0,0,168,9.23
17/06/2020,Montgomery,32.3777,-86.3,10.23,50.8,2.6,2,0,0,169,13.83
18/06/2020,Montgomery,32.3777,-86.3,8.53,88,3.1,3,0,0,170,15.48
19/06/2020,Montgomery,32.3777,-86.3,18.37,42.6,7.3,4,0,0,171,15.59
20/06/2020,Montgomery,32.3777,-86.3,24.74,40.7,7.5,5,0,1,172,13.88
21/06/2020,Montgomery,32.3777,-86.3,21.03,49.2,5.6,6,0,1,173,14.18
22/06/2020,Montgomery,32.3777,-86.3,13.67,60.6,9.9,0,0,0,174,15.88
23/06/2020,Montgomery,32.3777,-86.3,25.43,72,2.4,1,0,0,175,15.84
24/06/2020,Montgomery,32.3777,-86.3,17.23,64.9,7.8,2,0,0,176,8.41
25/06/2020,Montgomery,32.3777,-86.3,13.65,71.1,3.6,3,0,0,177,13.28
26/06/2020,Montgomery,32.3777,-86.3,24.78,41.8,5.5,4,0,0,178,11.2
27/06/2020,Montgomery,32.3777,-86.3,9.09,86.4,8.5,5,0,1,179,9.49
28/06/2020,Montgomery,32.3777,-86.3,16.42,42.7,6.5,6,0,1,180,13.78
29/06/2020,Montgomery,32.3777,-86.3,23.34,52.7,2.3,0,0,0,181,9.46
30/06/2020,Montgomery,32.3777,-86.3,7.15,39.5,1.7,1,0,0,182,8.56
01/07/2020,Montgomery,32.3777,-86.3,23.53,35.7,1.1,2,0,0,183,14.47
02/07/2020,Montgomery,32.3777,-86.3,24.16,67.3,9,3,0,0,184,8.86
03/07/2020,Montgomery,32.3777,-86.3,7.04,69.1,2.4,4,0,0,185,7.08
04/07/2020,Montgomery,32.3777,-86.3,24.13,83,4.8,5,0,1,186,14.24
05/07/2020,Montgomery,32.3777,-86.3,24.75,55.7,4.9,6,0,1,187,9.9
06/07/2020,Montgomery,32.3777,-86.3,17.7,53.5,1.6,0,0,0,188,13.45
07/07/2020,Montgomery,32.3777,-86.3,9.07,56.8,9.1,1,0,0,189,10.59
08/07/2020,Montgomery,32.3777,-86.3,19.04,76.8,5.6,2,0,0,190,15.12
09/07/2020,Montgomery,32.3777,-86.3,21.48,68,4.3,3,0,0,191,9.53
10/07/2020,Montgomery,32.3777,-86.3,16.93,85.6,3.4,4,0,0,192,16.21
11/07/2020,Montgomery,32.3777,-86.3,9.34,61.8,4.9,5,0,1,193,7.06
12/07/2020,Montgomery,32.3777,-86.3,5.66,41,2.7,6,0,1,194,10.07
13/07/2020,Montgomery,32.3777,-86.3,24.44,83.1,3.1,0,0,0,195,15.41
14/07/2020,Montgomery,32.3777,-86.3,8.21,60,5.2,1,0,0,196,16.41
15/07/2020,Montgomery,32.3777,-86.3,7.72,85.8,3.3,2,0,0,197,16.08
16/07/2020,Montgomery,32.3777,-86.3,16.7,41.7,7.9,3,0,0,198,15.74
17/07/2020,Montgomery,32.3777,-86.3,22.73,82.3,5.3,4,0,0,199,10.25
18/07/2020,Montgomery,32.3777,-86.3,17.63,88,9.9,5,0,1,200,11.6
19/07/2020,Montgomery,32.3777,-86.3,20.31,79.9,4.9,6,0,1,201,8.58
20/07/2020,Montgomery,32.3777,-86.3,5.77,65.6,6.5,0,0,0,202,15.1
21/07/2020,Montgomery,32.3777,-86.3,18.86,47.2,5.3,1,0,0,203,16.56
22/07/2020,Montgomery,32.3777,-86.3,15.07,77,9.4,2,0,0,204,7.67
23/07/2020,Montgomery,32.3777,-86.3,7.3,39.7,2.7,3,0,0,205,7.6
24/07/2020,Montgomery,32.3777,-86.3,14.6,73.4,0.8,4,0,0,206,14.15
25/07/2020,Montgomery,32.3777,-86.3,17.03,78,1.9,5,0,1,207,7.67
26/07/2020,Montgomery,32.3777,-86.3,18.14,72.5,3.9,6,0,1,208,14.99
27/07/2020,Montgomery,32.3777,-86.3,18.2,46.9,7,0,0,0,209,12.06
28/07/2020,Montgomery,32.3777,-86.3,5.08,31.8,6.8,1,0,0,210,13.94
29/07/2020,Montgomery,32.3777,-86.3,23.56,46,4.2,2,0,0,211,11.62
30/07/2020,Montgomery,32.3777,-86.3,24.85,76.8,2.7,3,0,0,212,12.34
31/07/2020,Montgomery,32.3777,-86.3,6.91,85.8,5,4,0,0,213,10.95
01/08/2020,Montgomery,32.3777,-86.3,12.84,39.5,3,5,0,1,214,14.01
02/08/2020,Montgomery,32.3777,-86.3,18.21,67.4,0.9,6,0,1,215,13.59
03/08/2020,Montgomery,32.3777,-86.3,6.15,51.9,6,0,0,0,216,9.43
04/08/2020,Montgomery,32.3777,-86.3,13.24,51.5,8.9,1,0,0,217,10.95
05/08/2020,Montgomery,32.3777,-86.3,18.03,36.6,2.9,2,0,0,218,15.67
06/08/2020,Montgomery,32.3777,-86.3,11.47,39.3,3.7,3,0,0,219,9.2
07/08/2020,Montgomery,32.3777,-86.3,12.13,84.3,0.8,4,0,0,220,7.4
08/08/2020,Montgomery,32.3777,-86.3,4.86,40.6,2.8,5,0,1,221,9.56
09/08/2020,Montgomery,32.3777,-86.3,10.22,88.5,9.3,6,0,1,222,9.67
10/08/2020,Montgomery,32.3777,-86.3,22.44,42,7.2,0,0,0,223,13.15
11/08/2020,Montgomery,32.3777,-86.3,12.57,89.1,7.5,1,0,0,224,12.33
12/08/2020,Montgomery,32.3777,-86.3,6.8,49.5,3.5,2,0,0,225,5.97
13/08/2020,Montgomery,32.3777,-86.3,22.48,58.5,7.9,3,0,0,226,7.61
14/08/2020,Montgomery,32.3777,-86.3,10.66,78.1,2.7,4,0,0,227,8.11
15/08/2020,Montgomery,32.3777,-86.3,10.02,74.9,2.1,5,0,1,228,9.37
16/08/2020,Montgomery,32.3777,-86.3,7.25,39.4,5.8,6,0,1,229,8.13
17/08/2020,Montgomery,32.3777,-86.3,7.21,44.9,0.9,0,0,0,230,13.36
18/08/2020,Montgomery,32.3777,-86.3,14.55,52.5,0.6,1,0,0,231,8.62
